"gameid","opposingteamgoalieoniceid","opposingteamid","playerid","teamgoalieoniceid","teamid","teaminpossession","currentpossession","xg_allattempts","compiledgametime","eventname","ishomegame","manpowersituation","opposingteamskatersonicecount","outcome","period","playerprimaryposition","scoredifferential","teamskatersonicecount","type","xadjcoord","yadjcoord","possession_id","has_shot","pass_count","time_since_possession","passes_between_shots","time_since_shot"
67874,437682,869,367178,578487,628,628,105,0.004617484204883,686.1667,"shot",0,"evenStrength",5,"failed",1,"D",-1,5,"outside",32.9961853027344,4.27352905273438,451,TRUE,2,1.66669999999999,2,1.66669999999999
67874,437682,869,23843,578487,628,628,111,0.001764503684793,749.8333,"shot",0,"evenStrength",5,"failed",1,"F",-1,5,"outside",37.0197143554687,39.4794082641602,455,TRUE,4,10.3666000000001,4,10.3666000000001
67874,578487,628,26215,437682,869,869,128,0.008601261044147,832.6667,"shot",1,"evenStrength",5,"failed",1,"F",1,5,"outsideblocked",72.6214599609375,30.4294128417969,464,TRUE,2,20.90004,2,20.90004
67874,578487,628,26215,437682,869,869,129,0.043920547599869,834.23334,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"outside",87.7096939086914,20.8735294342041,464,TRUE,2,22.46668,0,1.56664000000001
67874,437682,869,580421,578487,628,628,130,0.105567674453473,844.5333,"shot",0,"evenStrength",5,"successful",1,"F",-1,5,"slot",82.284423828125,-1.25882339477539,465,TRUE,0,7.20000000000005,0,7.20000000000005
67874,437682,869,580421,578487,628,628,136,0.047974324856917,874.76666,"shot",0,"evenStrength",5,"failed",1,"F",-1,5,"slotblocked",68.7050018310547,0.752941131591797,469,TRUE,3,13.53332,3,13.53332
67874,578487,628,26215,437682,869,869,139,0.209293866858622,887,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"slot",69.611701965332,12.3165626525879,470,TRUE,1,5.56664999999998,1,5.56664999999998
67874,578487,628,654147,437682,869,869,140,0.002401698795261,893.1667,"shot",1,"evenStrength",5,"failed",1,"D",1,5,"outsideblocked",31.89111328125,-16.8540267944336,470,TRUE,3,11.73335,2,6.16669999999999
67874,578487,628,776078,437682,869,869,141,0.197068792301795,897.86664,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"slot",77.6587600708008,-7.80108642578125,470,TRUE,5,16.4332899999999,2,4.69993999999997
67874,578487,628,476316,437682,869,869,150,0.05047736288805,942.36664,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"outside",86.2008743286133,-26.9058837890625,476,TRUE,4,10.7332799999999,4,10.7332799999999
67874,578487,628,91205,437682,869,869,151,0.207258543827654,944.43335,"shot",1,"evenStrength",5,"failed",1,"F",1,5,"slot",82.1773452758789,4.27647018432617,476,TRUE,4,12.79999,0,2.06671000000006
67874,578487,628,476316,437682,869,869,152,0.048829669561879,947.4667,"shot",1,"evenStrength",5,"failed",1,"F",1,5,"outside",81.1714630126953,-18.3558807373047,476,TRUE,5,15.8333399999999,1,3.03334999999993
67874,578487,628,654147,437682,869,869,162,0.00407050054972,1045.3667,"shot",1,"evenStrength",5,"successful",1,"D",1,5,"outside",30.3744049072266,4.27647018432617,480,TRUE,2,0.900000000000091,2,0.900000000000091
67874,578487,628,696768,437682,869,869,163,0.078738921364747,1057.4333,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"slot",76.1420516967773,-8.29705810546875,480,TRUE,3,12.9666,1,12.0665999999999
67874,578487,628,91205,437682,869,869,183,0.109019264667783,1194.8334,"shot",1,"evenStrength",5,"successful",1,"F",1,5,"slot",59.042049407959,10.8147048950195,492,TRUE,5,7.83339999999998,5,7.83339999999998
67874,437682,869,156109,578487,628,628,187,0.002167170700696,1229.7,"shot",0,"evenStrength",5,"failed",2,"F",-1,5,"outside",63.0655784606934,38.4764709472656,493,TRUE,2,8.93330000000014,2,8.93330000000014
67874,437682,869,562400,578487,628,628,190,0.003559074833436,1248.8334,"shot",0,"evenStrength",5,"failed",2,"D",-1,5,"outsideblocked",30.8773422241211,1.25882339477539,495,TRUE,2,6.66679999999997,2,6.66679999999997
67874,437682,869,703734,578487,628,628,196,0.001565686928166,1293.2667,"shot",0,"evenStrength",5,"failed",2,"D",-1,5,"outsideblocked",33.3920516967773,-37.467643737793,499,TRUE,1,3,1,3
67874,578487,628,533190,437682,869,869,200,0.081946078171489,1318.2667,"shot",1,"powerPlay",4,"successful",2,"F",1,5,"slot",81.7814788818359,5.27941131591797,502,TRUE,3,10.7333999999998,3,10.7333999999998
67874,578487,628,609414,437682,869,869,201,0.043280800017637,1325.2333,"shot",1,"powerPlay",4,"failed",2,"F",1,5,"slotblocked",61.160888671875,-16.8500003814697,502,TRUE,4,17.7,1,6.9666000000002
67874,578487,628,445679,437682,869,869,207,0.008569990427132,1388.9667,"shot",1,"powerPlay",4,"failed",2,"D",1,5,"outsideblocked",41.0432434082031,23.3852920532227,506,TRUE,12,35.6333,12,35.6333
67874,578487,628,609414,437682,869,869,208,0.089573083073344,1396.1666,"shot",1,"powerPlay",4,"successful",2,"F",1,5,"slot",69.2079467773438,-16.8500003814697,506,TRUE,14,42.8332,2,7.19990000000007
67874,578487,628,279026,437682,869,869,211,0.117807426202175,1404.9667,"shot",1,"powerPlay",4,"successful",2,"F",1,5,"slot",76.2491302490234,-3.77352905273437,508,TRUE,2,4.56669999999986,2,4.56669999999986
67874,578487,628,776078,437682,869,869,212,0.071798947381774,1418.5333,"shot",1,"powerPlay",4,"successful",2,"F",1,5,"outside",71.72265625,23.8882369995117,508,TRUE,7,18.1333,5,13.5666000000001
67874,578487,628,941262,437682,869,869,215,0.002098439180333,1435.9667,"shot",1,"evenStrength",5,"failed",2,"F",1,5,"outsideblocked",43.5579528808594,30.9294128417969,510,TRUE,3,4.89999999999986,3,4.89999999999986
67874,437682,869,496519,578487,628,628,218,0.002201844588998,1462.1666,"shot",0,"evenStrength",5,"successful",2,"D",-1,5,"outside",34.9008712768555,26.4058818817139,511,TRUE,7,18,7,18
67874,437682,869,156109,578487,628,628,219,0.047468205417467,1464.4333,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",70.6096954345703,11.3176460266113,511,TRUE,7,20.2666999999999,0,2.2666999999999
67874,578487,628,813775,437682,869,869,224,0.002180468585132,1505.9,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",48.5794677734375,-31.931266784668,516,TRUE,4,17.3000000000002,4,17.3000000000002
67874,578487,628,654147,437682,869,869,234,0.001378493324839,1572.1,"shot",1,"evenStrength",5,"successful",2,"D",1,5,"outside",36.0059356689453,-36.4577369689941,522,TRUE,2,13.5666999999999,2,13.5666999999999
67874,578487,628,654147,437682,869,869,235,0.004441184079808,1575.5667,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outside",36.0059356689453,-23.8842086791992,522,TRUE,3,17.0334,1,3.46670000000017
67874,578487,628,609414,437682,869,869,239,0.002136876189809,1590.3667,"shot",1,"powerPlay",4,"failed",2,"F",1,5,"outsideblocked",41.0353546142578,-31.931266784668,524,TRUE,3,7.43340000000012,3,7.43340000000012
67874,578487,628,535114,437682,869,869,249,0.002758540477204,1679.0333,"shot",1,"powerPlay",4,"successful",2,"D",1,5,"outside",42.5441741943359,24.3981399536133,528,TRUE,6,23.0333000000001,6,23.0333000000001
67874,437682,869,23843,578487,628,628,261,0.006721313711051,1749.9667,"shot",0,"evenStrength",5,"failed",2,"F",-1,5,"slot",56.0322914123535,-22.3304977416992,537,TRUE,1,0.866700000000037,1,0.866700000000037
67874,437682,869,223971,578487,628,628,262,0.016426473135633,1764.8,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"outside",52.5117034912109,2.81656265258789,537,TRUE,4,15.7,3,14.8333
67874,437682,869,580421,578487,628,628,266,0.008331863982568,1796.0333,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"outside",66.0911178588867,30.478328704834,539,TRUE,3,11.4000000000001,3,11.4000000000001
67874,437682,869,660523,578487,628,628,269,0.252081723039096,1814.9667,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",81.6822891235352,-3.72167205810547,541,TRUE,2,7.53340000000003,2,7.53340000000003
67874,437682,869,223971,578487,628,628,288,0.036643995961828,1935.5333,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",60.5587615966797,-8.30402755737305,555,TRUE,2,8.83330000000001,2,8.83330000000001
67874,578487,628,654147,437682,869,869,290,0.003617054038023,1951.9667,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",49.0903015136719,-35.4588241577148,556,TRUE,4,12.5666999999999,4,12.5666999999999
67874,437682,869,977783,578487,628,628,294,0.075454594953196,1968.6,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",87.2146453857422,-3.21873092651367,559,TRUE,0,1.43339999999989,0,1.43339999999989
67874,578487,628,548693,437682,869,869,305,0.00297293482444,2041.3667,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"outside",-25.3449935913086,-14.3352947235107,564,TRUE,1,9.56670000000008,1,9.56670000000008
67874,437682,869,562400,578487,628,628,314,0.004635985640472,2125.3,"shot",0,"evenStrength",5,"successful",2,"D",0,5,"outside",31.8832244873047,3.77352905273437,567,TRUE,8,23.9000000000001,8,23.9000000000001
67874,437682,869,782664,578487,628,628,330,0.089957605836187,2232.1,"shot",0,"evenStrength",5,"successful",2,"F",0,5,"slot",78.1617050170898,10.3047981262207,581,TRUE,5,15.6333999999997,5,15.6333999999997
67874,437682,869,825454,578487,628,628,331,0.001502660418135,2237.2334,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",39.4273452758789,-35.9588241577148,581,TRUE,6,20.7667999999999,1,5.13340000000017
67874,437682,869,562400,578487,628,628,344,0.004508919901164,2335.9,"shot",0,"evenStrength",5,"successful",2,"D",0,5,"outside",32.3861694335937,1.76176452636719,591,TRUE,3,4.36660000000029,3,4.36660000000029
67874,437682,869,660523,578487,628,628,347,0.041878597705079,2368.0334,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"outside",81.6822891235352,12.3165626525879,593,TRUE,2,3.0667999999996,2,3.0667999999996
67874,437682,869,660523,NA,628,628,352,0.042298898048487,2393.1667,"shot",0,"evenStrength",5,"failed",2,"F",0,6,"slotblocked",56.52734375,8.29999923706055,595,TRUE,8,18.6333000000004,8,18.6333000000004
67874,578487,628,476316,437682,869,869,365,0.12150889689478,2527.0334,"shot",1,"evenStrength",5,"successful",3,"F",0,5,"slot",64.5822906494141,15.8371505737305,604,TRUE,1,6.16669999999976,1,6.16669999999976
67874,578487,628,581597,437682,869,869,366,0.245135030252584,2528.3333,"shot",1,"evenStrength",5,"successful",3,"D",0,5,"slot",67.5999374389648,-2.77167129516602,604,TRUE,1,7.46659999999974,0,1.29989999999998
67874,437682,869,645839,578487,628,628,368,0.002424564340009,2539.6333,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"outsideblocked",60.1550140380859,-38.9794120788574,605,TRUE,3,9.93330000000014,3,9.93330000000014
67874,437682,869,977783,578487,628,628,373,0.152572546905293,2570.8667,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"slot",75.2432403564453,-9.80882263183594,607,TRUE,3,10.9666999999999,3,10.9666999999999
67874,437682,869,703734,578487,628,628,379,0.001708145642826,2633.2666,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outside",27.9667663574219,-30.4294128417969,609,TRUE,7,39.4333000000001,7,39.4333000000001
67874,437682,869,703734,578487,628,628,380,0.002662071703136,2640.0667,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",40.5402984619141,-38.9794120788574,609,TRUE,8,46.2334000000001,1,6.80009999999993
67874,437682,869,23843,578487,628,628,383,0.014848750164979,2657.1333,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"slotblocked",60.1550140380859,-20.3705883026123,609,TRUE,12,63.3000000000002,4,17.0666000000001
67874,437682,869,766882,578487,628,628,391,0.002129254850004,2690.4666,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",38.0256042480469,-20.8735294342041,615,TRUE,1,4.9666000000002,1,4.9666000000002
67874,437682,869,496519,578487,628,628,400,0.00194419802214,2735.1333,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",45.5697174072266,34.4499969482422,621,TRUE,4,14.8000000000002,4,14.8000000000002
67874,437682,869,703734,578487,628,628,402,0.002243866647102,2754.6,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",32.4932403564453,-1.76176452636719,623,TRUE,5,11.7667000000001,5,11.7667000000001
67874,437682,869,562400,578487,628,628,403,0.004194833655389,2759.6667,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",31.4873657226562,-5.78529357910156,623,TRUE,7,16.8334000000004,2,5.06670000000031
67874,578487,628,535114,437682,869,869,405,0.001746123641728,2775.4666,"shot",1,"evenStrength",5,"failed",3,"D",1,5,"outsideblocked",39.4273452758789,25.3999996185303,624,TRUE,2,4.39990000000034,2,4.39990000000034
67874,437682,869,156109,578487,628,628,407,0.13509627984285,2797.6667,"shot",0,"powerPlay",4,"failed",3,"F",-1,5,"slot",73.2314758300781,-4.77941131591797,625,TRUE,3,11.2667000000001,3,11.2667000000001
67874,437682,869,660523,578487,628,628,413,0.026469874551781,2865.9333,"shot",0,"powerPlay",4,"successful",3,"F",-1,5,"slot",67.1961822509766,22.8823547363281,629,TRUE,6,12.8000000000002,6,12.8000000000002
67874,578487,628,279026,437682,869,869,417,0.207182829049234,2897.4,"shot",1,"shortHanded",5,"successful",3,"F",1,4,"slot",83.6940612792969,4.10186767578125,632,TRUE,0,2.90000000000009,0,2.90000000000009
67874,578487,628,548693,437682,869,869,423,0.009547895371586,2950.1,"shot",1,"evenStrength",5,"failed",3,"D",2,5,"outside",48.983226776123,-11.8176460266113,638,TRUE,2,5.03330000000005,2,5.03330000000005
67874,578487,628,314962,437682,869,869,431,0.028217399013535,3017.7666,"shot",1,"evenStrength",5,"successful",3,"D",2,5,"outside",40.9361686706543,21.3764705657959,644,TRUE,3,15.8665999999998,3,15.8665999999998
67874,578487,628,696768,437682,869,869,432,0.108483591978787,3018.8,"shot",1,"evenStrength",5,"successful",3,"F",2,5,"slot",78.6567535400391,3.77352905273437,644,TRUE,3,16.9000000000001,0,1.03340000000026
67874,578487,628,581597,437682,869,869,440,0.091552905612935,3075.4666,"shot",1,"evenStrength",5,"successful",3,"D",2,5,"outside",61.5646438598633,-24.9010848999023,652,TRUE,5,20.0333000000001,5,20.0333000000001
67874,578487,628,445679,437682,869,869,441,0.00181334042412,3080.8,"shot",1,"evenStrength",5,"failed",3,"D",2,5,"outside",44.4646453857422,39.9783248901367,652,TRUE,6,25.3667,1,5.33339999999998
67874,578487,628,445679,437682,869,869,442,0.021792818679601,3092.5334,"shot",1,"evenStrength",5,"successful",3,"D",2,5,"outside",42.9558219909668,-34.4569702148438,652,TRUE,8,37.1000999999997,2,11.7333999999996
67874,437682,869,977783,578487,628,628,464,0.028170673114507,3219.9333,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"outside",84.2961883544922,-11.8205871582031,669,TRUE,2,12.2333000000003,2,12.2333000000003
67874,437682,869,23843,578487,628,628,472,0.002599670889688,3263.4,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"outside",25.4520645141602,12.8235282897949,673,TRUE,2,7.63340000000017,2,7.63340000000017
67874,437682,869,957949,578487,628,628,482,0.023883922987522,3334.2666,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"outside",60.6579437255859,31.4323501586914,681,TRUE,1,2.33329999999978,1,2.33329999999978
67874,437682,869,766882,578487,628,628,485,0.001634115961564,3351.8333,"shot",0,"evenStrength",5,"failed",3,"D",-2,5,"outside",35.0079498291016,-38.9794120788574,681,TRUE,4,19.8999999999996,3,17.5666999999999
67874,437682,869,223971,578487,628,628,493,0.042831109124706,3428.0334,"shot",0,"shortHanded",5,"failed",3,"F",-2,4,"outside",84.2961883544922,9.30294036865234,687,TRUE,1,7.46669999999995,1,7.46669999999995
67874,578487,628,776078,437682,869,869,499,0.042795535844093,3473.2,"shot",1,"powerPlay",4,"successful",3,"F",2,5,"slot",80.6685180664062,-9.30294036865234,690,TRUE,8,28.6666,8,28.6666
67874,437682,869,580421,578487,628,628,500,0.039526112378572,3487.2334,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"slot",63.1726531982422,-4.27647018432617,691,TRUE,3,11.7334000000001,3,11.7334000000001
67874,NA,628,533190,437682,869,869,503,0.685184114071563,3500.8333,"shot",1,"evenStrength",6,"successful",3,"F",2,5,"outside",-37.5147705078125,18.3518562316895,692,TRUE,1,2.56669999999986,1,2.56669999999986
67874,437682,869,957949,578487,628,628,505,0.00210289225061,3519.0667,"shot",0,"evenStrength",5,"failed",3,"F",-3,5,"outside",32.4932403564453,39.4794082641602,693,TRUE,3,6.30009999999993,3,6.30009999999993
67874,437682,869,582819,578487,628,628,507,0.001527835637427,3529.5,"shot",0,"evenStrength",5,"failed",3,"F",-3,5,"outsideblocked",37.5226593017578,-23.3882350921631,695,TRUE,2,5.86670000000004,2,5.86670000000004
67874,437682,869,107569,578487,628,628,513,0.011776366388075,3592.6667,"shot",0,"evenStrength",5,"successful",3,"F",-3,5,"outside",81.7814788818359,24.3911743164062,699,TRUE,0,8.03340000000026,0,8.03340000000026
84801,890983,524,210322,189576,795,795,6,0.029506349079305,49.6,"shot",1,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",64.0714645385742,23.8911762237549,705,TRUE,2,7.3,2,7.3
84801,189576,795,69141,890983,524,524,8,0.006314997051324,60.533333,"shot",0,"evenStrength",5,"successful",1,"F",0,5,"outside",58.1441040039063,28.4216690063477,706,TRUE,0,2.666668,0,2.666668
84801,189576,795,492212,890983,524,524,23,0.001653775233074,145.53334,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outside",40.0382232666016,36.4687347412109,718,TRUE,1,7.33334000000002,1,7.33334000000002
84801,189576,795,69141,890983,524,524,32,0.083632836035441,200.43333,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outside",84.7999877929687,8.80696868896484,722,TRUE,8,28.83333,8,28.83333
84801,890983,524,709790,189576,795,795,36,0.084654296594676,218.83333,"shot",1,"evenStrength",5,"successful",1,"D",0,5,"slot",66.0832214355469,-9.80588150024414,725,TRUE,2,10.23333,2,10.23333
84801,890983,524,847479,189576,795,795,40,0.002104661815127,239.3,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outside",30.8852310180664,10.3047981262207,729,TRUE,3,7.33334000000002,3,7.33334000000002
84801,189576,795,149460,890983,524,524,45,0.021424043100433,270.03333,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outside",53.1138305664063,-1.25882339477539,734,TRUE,2,6.79998999999998,2,6.79998999999998
84801,890983,524,389167,189576,795,795,50,0.003092101543692,308.8,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",40.9361686706543,-9.80588150024414,737,TRUE,5,20.33333,5,20.33333
84801,890983,524,709790,189576,795,795,51,0.002093036059808,325.8,"shot",1,"evenStrength",5,"successful",1,"D",0,5,"outside",32.8891067504883,3.27058792114258,737,TRUE,8,37.33333,3,17
84801,890983,524,107698,189576,795,795,59,0.002280193724125,382.96667,"shot",1,"evenStrength",5,"successful",1,"D",0,5,"outside",36.9205284118652,-33.9540252685547,743,TRUE,1,3.06667000000004,1,3.06667000000004
84801,890983,524,798069,189576,795,795,60,0.003516122571136,389.5,"shot",1,"evenStrength",5,"failed",1,"F",0,5,"outside",30.8852310180664,-17.3569679260254,743,TRUE,4,9.60000000000002,3,6.53332999999998
84801,890983,524,847479,189576,795,795,61,0.001818007944365,397.23334,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",37.423469543457,29.9195022583008,743,TRUE,5,17.33334,1,7.73334
84801,890983,524,533919,189576,795,795,77,0.020757895971491,478.13333,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"slot",59.5449905395508,-17.3499984741211,755,TRUE,0,5.06664999999998,0,5.06664999999998
84801,890983,524,608180,189576,795,795,79,0.004222218008808,489.53333,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",43.9538154602051,17.8558826446533,755,TRUE,4,16.46665,4,11.4
