"gameid","teaminpossession","possession_id","eventname","outcome","pass_count","passes_between_shots","time_since_possession","time_since_shot"
84204,792,1357,"shot","failed",0,0,0.466599999999744,0.466599999999744
84204,792,1359,"shot","failed",1,1,3.86670000000004,3.86670000000004
84204,792,1365,"shot","successful",2,2,6.43330000000014,6.43330000000014
84204,686,1374,"shot","failed",2,2,4.73329999999987,4.73329999999987
84204,792,1377,"shot","successful",12,12,22.3667,22.3667
84204,792,1377,"shot","failed",15,3,29.4001000000003,7.03340000000026
84204,792,1377,"shot","failed",25,10,52.8334000000004,23.4333000000001
84204,792,1379,"shot","failed",18,18,59.7334000000001,59.7334000000001
84204,792,1381,"shot","successful",16,16,50.0666999999999,50.0666999999999
84204,686,1388,"shot","failed",7,7,21.5999999999999,21.5999999999999
84204,686,1388,"shot","failed",7,0,28.4666999999999,6.86670000000004
84204,686,1390,"shot","successful",3,3,7.73329999999987,7.73329999999987
84204,686,1390,"shot","successful",6,3,23.8333000000002,16.1000000000004
84204,686,1392,"shot","successful",1,1,2.06670000000031,2.06670000000031
84204,792,1393,"shot","failed",3,3,20.3333000000002,20.3333000000002
84204,792,1397,"shot","successful",2,2,7.66660000000002,7.66660000000002
61807,855,1416,"shot","successful",2,2,6.26667,6.26667
61807,855,1420,"shot","successful",1,1,8.83333000000002,8.83333000000002
61807,825,1421,"shot","successful",0,0,3.40001000000001,3.40001000000001
61807,825,1421,"shot","failed",2,2,9.20001000000002,5.80000000000001
61807,855,1424,"shot","failed",1,1,15.56666,15.56666
61807,825,1427,"shot","successful",1,1,3.13333,3.13333
61807,825,1431,"shot","successful",1,1,4.33332999999999,4.33332999999999
61807,825,1433,"shot","failed",5,5,16.23333,16.23333
61807,855,1434,"shot","successful",5,5,6.33332999999999,6.33332999999999
61807,855,1450,"shot","successful",8,8,12.39999,12.39999
61807,855,1452,"shot","successful",3,3,16.5,16.5
61807,855,1464,"shot","failed",0,0,0.833339999999907,0.833339999999907
61807,855,1470,"shot","failed",2,2,5,5
61807,855,1478,"shot","failed",2,2,10.1333,10.1333
61807,855,1480,"shot","successful",5,5,21.96664,21.96664
61807,825,1481,"shot","successful",5,5,32.4333,32.4333
61807,825,1483,"shot","successful",3,3,7.19993999999997,7.19993999999997
61807,855,1488,"shot","successful",1,1,3.76663999999994,3.76663999999994
61807,825,1491,"shot","failed",0,0,6.33330999999998,6.33330999999998
61807,855,1492,"shot","successful",1,1,6.26672000000008,6.26672000000008
61807,855,1498,"shot","failed",16,16,46.1667000000001,46.1667000000001
61807,855,1502,"shot","successful",2,2,4.76660000000015,4.76660000000015
61807,855,1502,"shot","successful",2,0,9.2333000000001,4.46669999999995
61807,855,1504,"shot","failed",1,1,4.83330000000001,4.83330000000001
61807,825,1505,"shot","successful",0,0,2.73340000000007,2.73340000000007
61807,855,1506,"shot","successful",4,4,16.5667000000001,16.5667000000001
61807,825,1511,"shot","successful",2,2,3,3
61807,825,1513,"shot","failed",1,1,0.70010000000002,0.70010000000002
61807,855,1526,"shot","successful",3,3,3.69999999999982,3.69999999999982
61807,855,1526,"shot","failed",5,2,11.7666999999999,8.06670000000008
61807,855,1526,"shot","successful",6,1,17.6999999999998,5.93329999999992
61807,855,1532,"shot","successful",2,2,9.13340000000017,9.13340000000017
61807,855,1536,"shot","successful",1,1,4.13329999999996,4.13329999999996
61807,855,1542,"shot","successful",3,3,11.2665999999999,11.2665999999999
61807,855,1542,"shot","successful",3,0,19.1667,7.90010000000007
61807,855,1544,"shot","failed",3,3,8.33330000000001,8.33330000000001
61807,855,1544,"shot","successful",4,1,14.4666,6.13329999999996
61807,825,1549,"shot","successful",2,2,10.2,10.2
61807,825,1551,"shot","failed",0,0,1.06670000000008,1.06670000000008
61807,825,1551,"shot","failed",7,7,20.3000000000002,19.2333000000001
61807,825,1553,"shot","failed",7,7,17.6667,17.6667
61807,825,1553,"shot","successful",8,1,25.2001,7.53340000000003
61807,825,1553,"shot","successful",15,7,45.0667000000001,19.8666000000001
61807,825,1553,"shot","successful",18,3,51.9666999999999,6.89999999999986
61807,825,1555,"shot","failed",2,2,3.63339999999994,3.63339999999994
61807,825,1555,"shot","failed",5,3,18.3999999999999,14.7665999999999
61807,825,1557,"shot","successful",10,10,25.1666,25.1666
61807,855,1574,"shot","failed",2,2,1.79989999999998,1.79989999999998
61807,825,1575,"shot","successful",0,0,5.03330000000005,5.03330000000005
61807,855,1580,"shot","failed",2,2,3.26660000000015,3.26660000000015
61807,855,1584,"shot","failed",9,9,38.4000000000001,38.4000000000001
61807,855,1584,"shot","failed",9,0,43.4000000000001,5
61807,825,1593,"shot","successful",1,1,0.766599999999926,0.766599999999926
61807,825,1593,"shot","failed",1,0,4.53319999999985,3.76659999999993
61807,825,1595,"shot","successful",3,3,12,12
61807,855,1602,"shot","successful",0,0,0.699999999999818,0.699999999999818
61807,855,1608,"shot","successful",0,0,3.39999999999964,3.39999999999964
61807,855,1612,"shot","successful",6,6,15.7666000000004,15.7666000000004
61807,825,1613,"shot","failed",14,14,58.1333000000004,58.1333000000004
61807,825,1613,"shot","successful",14,0,68.2001,10.0667999999996
61807,825,1615,"shot","successful",4,4,7.9667000000004,7.9667000000004
61807,825,1615,"shot","successful",4,0,18.0334000000003,10.0666999999999
61807,825,1615,"shot","successful",8,4,37.4667000000004,19.4333000000001
61807,855,1618,"shot","failed",3,3,11.1666999999998,11.1666999999998
61807,825,1619,"shot","failed",2,2,9.56669999999986,9.56669999999986
61807,825,1621,"shot","successful",4,4,5.26670000000013,5.26670000000013
61807,825,1627,"shot","successful",2,2,7.16669999999976,7.16669999999976
61807,825,1631,"shot","failed",3,3,6.10010000000011,6.10010000000011
61807,825,1631,"shot","failed",7,4,15.5334000000003,9.43330000000014
61807,825,1631,"shot","failed",8,1,32.1334000000002,16.5999999999999
61807,825,1635,"shot","successful",2,2,6.76659999999993,6.76659999999993
61807,825,1635,"shot","successful",2,0,8.59990000000016,1.83330000000024
61807,825,1645,"shot","failed",1,1,2.59999999999991,2.59999999999991
61807,855,1646,"shot","failed",2,2,9.96669999999995,9.96669999999995
61807,855,1646,"shot","failed",7,5,20.1666999999998,10.1999999999998
61807,855,1650,"shot","successful",14,14,34.1999999999998,34.1999999999998
61807,825,1659,"shot","failed",0,0,0.63339999999971,0.63339999999971
61807,825,1659,"shot","successful",2,2,25.0667999999996,24.4333999999999
61807,825,1661,"shot","failed",1,1,1.10009999999966,1.10009999999966
61807,825,1661,"shot","successful",3,2,11.3667,10.2666000000004
61807,855,1662,"shot","successful",2,2,17.0333000000001,17.0333000000001
61807,825,1665,"shot","successful",6,6,9.29999999999973,9.29999999999973
61807,855,1676,"shot","successful",3,3,9.79989999999998,9.79989999999998
61807,855,1680,"shot","failed",1,1,0.900099999999838,0.900099999999838
61807,825,1687,"shot","failed",0,0,0.0334000000002561,0.0334000000002561
61807,855,1692,"shot","failed",1,1,4.20000000000027,4.20000000000027
61807,855,1692,"shot","failed",2,1,7.03340000000026,2.83339999999998
61807,855,1696,"shot","failed",1,1,5.69999999999982,5.69999999999982
61807,855,1702,"shot","successful",3,3,8.56660000000011,8.56660000000011
61807,855,1704,"shot","successful",0,0,1.76679999999988,1.76679999999988
61807,855,1704,"shot","failed",8,8,25.2333999999996,23.4665999999997
61807,855,1706,"shot","failed",2,2,6.16659999999956,6.16659999999956
61807,825,1707,"shot","successful",1,1,4.10010000000011,4.10010000000011
61807,825,1707,"shot","failed",3,2,11.5334000000003,7.43330000000014
61807,825,1707,"shot","failed",4,1,19.0666999999999,7.5332999999996
61807,825,1707,"shot","successful",7,3,30.6667000000002,11.6000000000004
61807,825,1711,"shot","successful",2,2,2.5,2.5
61807,855,1718,"shot","successful",3,3,8.86659999999983,8.86659999999983
61807,825,1729,"shot","successful",2,2,3.86670000000004,3.86670000000004
61807,855,1730,"shot","failed",2,2,6.46659999999974,6.46659999999974
79574,634,1742,"shot","failed",4,4,14.833332,14.833332
79574,634,1742,"shot","failed",5,1,29,14.166668
79574,634,1744,"shot","failed",3,3,15.133334,15.133334
79574,503,1751,"shot","failed",1,1,4.96665999999999,4.96665999999999
79574,503,1759,"shot","successful",2,2,3.93333000000001,3.93333000000001
79574,503,1763,"shot","successful",6,6,28.43334,28.43334
79574,503,1769,"shot","successful",1,1,5.76668000000001,5.76668000000001
79574,634,1770,"shot","failed",12,12,39.40002,39.40002
79574,634,1770,"shot","successful",18,6,62.06668,22.66666
79574,634,1770,"shot","failed",18,0,62.60001,0.533329999999978
79574,634,1770,"shot","successful",19,1,67.03335,4.43334000000004
79574,634,1770,"shot","failed",20,1,75.13336,8.10001
79574,503,1777,"shot","failed",2,2,4.43334000000004,4.43334000000004
79574,634,1778,"shot","failed",0,0,5.13329999999996,5.13329999999996
79574,634,1778,"shot","failed",4,4,13,7.86670000000004
79574,503,1779,"shot","failed",3,3,21.1333,21.1333
79574,503,1779,"shot","failed",3,0,23.9332899999999,2.79998999999998
79574,503,1781,"shot","successful",5,5,9.36663999999996,9.36663999999996
79574,503,1797,"shot","successful",3,3,17.1667,17.1667
79574,503,1801,"shot","failed",1,1,2,2
79574,503,1801,"shot","failed",3,2,12.29999,10.29999
79574,503,1803,"shot","successful",4,4,9.90000000000009,9.90000000000009
79574,503,1805,"shot","failed",19,19,71.76665,71.76665
79574,503,1807,"shot","successful",2,2,13.33334,13.33334
79574,634,1810,"shot","failed",0,0,4.26665000000003,4.26665000000003
79574,503,1811,"shot","failed",3,3,15.2333000000001,15.2333000000001
79574,503,1813,"shot","successful",0,0,0,0
79574,503,1817,"shot","failed",2,2,3.43330000000014,3.43330000000014
79574,503,1821,"shot","failed",7,7,15.1333999999999,15.1333999999999
79574,503,1823,"shot","failed",12,12,37.7332999999999,37.7332999999999
79574,634,1828,"shot","successful",8,8,31.9332999999999,31.9332999999999
79574,634,1828,"shot","successful",9,1,36.3334,4.40010000000007
79574,634,1830,"shot","successful",5,5,17.6333,17.6333
79574,634,1830,"shot","failed",17,12,57.3333,39.7
79574,634,1830,"shot","successful",23,6,70.6667,13.3334
79574,634,1830,"shot","failed",26,3,85.6667,15
79574,503,1841,"shot","successful",5,5,12.6334000000002,12.6334000000002
79574,634,1842,"shot","successful",1,1,1.93329999999992,1.93329999999992
79574,634,1844,"shot","failed",0,0,1.70000000000005,1.70000000000005
79574,503,1847,"shot","successful",1,1,1.73329999999987,1.73329999999987
79574,503,1851,"shot","failed",2,2,13.0332999999998,13.0332999999998
79574,503,1851,"shot","successful",2,0,14.4666,1.43330000000014
79574,634,1856,"shot","failed",2,2,10.5333000000001,10.5333000000001
79574,503,1857,"shot","failed",6,6,7.43340000000012,7.43340000000012
79574,503,1859,"shot","failed",1,1,4.93340000000012,4.93340000000012
79574,503,1859,"shot","failed",4,3,24.9000000000001,19.9666
79574,634,1866,"shot","successful",1,1,1.20000000000005,1.20000000000005
79574,503,1871,"shot","failed",2,2,4.46659999999997,4.46659999999997
79574,503,1873,"shot","failed",4,4,7.46669999999995,7.46669999999995
79574,503,1873,"shot","successful",4,0,9.13329999999996,1.66660000000002
79574,634,1874,"shot","failed",4,4,11.3999999999999,11.3999999999999
79574,503,1883,"shot","failed",3,3,4.03329999999983,4.03329999999983
79574,634,1884,"shot","successful",1,1,9.96669999999995,9.96669999999995
79574,634,1884,"shot","successful",3,2,15.2665999999999,5.29989999999998
79574,634,1884,"shot","failed",4,1,25.4333999999999,10.1668
79574,503,1885,"shot","failed",2,2,10.6333,10.6333
79574,634,1888,"shot","failed",3,3,12.7667000000001,12.7667000000001
79574,503,1897,"shot","successful",1,1,1.43339999999989,1.43339999999989
79574,503,1897,"shot","failed",6,5,16.2001,14.7667000000001
79574,503,1899,"shot","failed",0,0,0.0999999999999091,0.0999999999999091
79574,503,1901,"shot","successful",3,3,7.03330000000005,7.03330000000005
79574,503,1901,"shot","successful",15,12,46.3667,39.3334
79574,503,1903,"shot","failed",3,3,7.86670000000004,7.86670000000004
79574,503,1911,"shot","failed",0,0,2.5,2.5
79574,634,1914,"shot","successful",1,1,0.266599999999926,0.266599999999926
79574,634,1914,"shot","failed",1,0,3.36670000000004,3.10010000000011
79574,634,1920,"shot","successful",5,5,20.6999999999998,20.6999999999998
79574,503,1923,"shot","failed",2,2,2.20000000000027,2.20000000000027
79574,503,1925,"shot","failed",1,1,5.03330000000005,5.03330000000005
79574,503,1937,"shot","successful",4,4,9.36659999999983,9.36659999999983
79574,503,1941,"shot","successful",0,0,0.800000000000182,0.800000000000182
79574,503,1955,"shot","failed",7,7,20.8000000000002,20.8000000000002
79574,634,1956,"shot","successful",0,0,2.80000000000018,2.80000000000018
79574,634,1962,"shot","failed",4,4,12.7665999999999,12.7665999999999
79574,503,1971,"shot","successful",3,3,10.3665999999998,10.3665999999998
79574,634,1974,"shot","successful",1,1,8.66669999999976,8.66669999999976
79574,503,1985,"shot","failed",7,7,20.4667000000004,20.4667000000004
79574,503,1991,"shot","failed",2,2,4.73339999999962,4.73339999999962
79574,503,1991,"shot","failed",6,4,15.2999999999997,10.5666000000001
79574,503,1993,"shot","successful",4,4,12.1999999999998,12.1999999999998
79574,503,1995,"shot","successful",3,3,21.2332000000001,21.2332000000001
79574,503,2003,"shot","successful",3,3,8.23329999999987,8.23329999999987
79574,503,2005,"shot","successful",2,2,7.33339999999998,7.33339999999998
79574,634,2014,"shot","failed",6,6,17.1667000000002,17.1667000000002
79574,634,2014,"shot","failed",7,1,22.9001000000003,5.73340000000007
79574,503,2015,"shot","failed",5,5,35.1334000000002,35.1334000000002
79574,503,2019,"shot","failed",3,3,11.4665999999997,11.4665999999997
79574,503,2027,"shot","failed",4,4,20.9333999999999,20.9333999999999
79574,503,2027,"shot","failed",10,6,37.6000999999997,16.6666999999998
79574,503,2027,"shot","failed",12,2,43.3000999999999,5.70000000000027
79574,503,2027,"shot","successful",17,5,64,20.6999000000001
79574,503,2027,"shot","successful",18,1,73.1666999999998,9.16669999999976
79574,503,2027,"shot","successful",22,4,82.9666999999999,9.80000000000018
79574,503,2027,"shot","successful",24,2,90.5666999999999,7.59999999999991
79574,503,2027,"shot","successful",25,1,98.2334000000001,7.66670000000022
79574,634,2030,"shot","successful",4,4,21.5333999999998,21.5333999999998
79574,503,2033,"shot","successful",5,5,22,22
79574,503,2037,"shot","successful",6,6,26.8998999999999,26.8998999999999
79574,503,2043,"shot","successful",4,4,17.8000000000002,17.8000000000002
79574,634,2048,"shot","failed",4,4,12.2001,12.2001
79574,634,2048,"shot","failed",7,3,22,9.79989999999998
74881,877,2054,"shot","failed",2,2,4.733333,4.733333
74881,726,2057,"shot","successful",2,2,9.866665,9.866665
74881,877,2064,"shot","successful",3,3,8.26666999999999,8.26666999999999
74881,726,2067,"shot","failed",7,7,24.06667,24.06667
74881,726,2069,"shot","failed",3,3,8.26667,8.26667
74881,726,2069,"shot","failed",4,1,13.33333,5.06666000000001
74881,726,2069,"shot","failed",7,3,21.5,8.16666999999998
74881,726,2069,"shot","failed",8,1,27.06667,5.56667000000002
74881,726,2071,"shot","failed",1,1,2.69999999999999,2.69999999999999
74881,877,2072,"shot","failed",3,3,8.03332,8.03332
74881,726,2073,"shot","successful",7,7,16.76666,16.76666
74881,726,2073,"shot","failed",10,3,35.66666,18.9
74881,726,2073,"shot","failed",10,0,39.33333,3.66667000000001
74881,726,2075,"shot","failed",1,1,3.16667000000001,3.16667000000001
74881,726,2075,"shot","failed",1,0,4.83334000000002,1.66667000000001
74881,726,2087,"shot","successful",1,1,4.60000000000002,4.60000000000002
74881,877,2092,"shot","successful",2,2,5.33334000000002,5.33334000000002
74881,726,2097,"shot","failed",2,2,10.56668,10.56668
74881,877,2100,"shot","successful",0,0,2.43335999999999,2.43335999999999
74881,877,2100,"shot","failed",0,0,5.40002000000004,2.96666000000005
74881,726,2105,"shot","failed",4,4,12.06664,12.06664
74881,877,2108,"shot","successful",5,5,15.9,15.9
74881,726,2111,"shot","successful",2,2,8.29996000000006,8.29996000000006
74881,726,2113,"shot","failed",7,7,14.46666,14.46666
74881,726,2115,"shot","successful",8,8,14.5333000000001,14.5333000000001
74881,726,2115,"shot","failed",12,4,25.6666,11.1333
74881,726,2115,"shot","failed",16,4,33.89995,8.23334999999997
74881,726,2115,"shot","successful",16,0,35.6333,1.73334999999997
